Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1605625020,-8.0,2020-11-17 06:57:00,8.25,8.25,8.25,8.25,132
1605625080,-8.0,2020-11-17 06:58:00,8.24,8.24,8.23,8.23,2234
1605625620,-8.0,2020-11-17 07:07:00,8.2,8.2,8.2,8.2,2000
1605625980,-8.0,2020-11-17 07:13:00,8.23,8.23,8.23,8.23,135
1605626280,-8.0,2020-11-17 07:18:00,8.24,8.24,8.24,8.24,110
1605626580,-8.0,2020-11-17 07:23:00,8.25,8.25,8.25,8.25,100
1605626820,-8.0,2020-11-17 07:27:00,8.27,8.27,8.27,8.27,413
1605627060,-8.0,2020-11-17 07:31:00,8.27,8.27,8.27,8.27,233
1605627180,-8.0,2020-11-17 07:33:00,8.28,8.28,8.28,8.28,100
1605627420,-8.0,2020-11-17 07:37:00,8.29,8.29,8.29,8.29,111
1605627660,-8.0,2020-11-17 07:41:00,8.315,8.315,8.315,8.315,321
1605627720,-8.0,2020-11-17 07:42:00,8.315,8.315,8.315,8.315,1546
1605628620,-8.0,2020-11-17 07:57:00,8.31,8.31,8.31,8.31,249
1605629100,-8.0,2020-11-17 08:05:00,8.32,8.32,8.32,8.32,326
1605629400,-8.0,2020-11-17 08:10:00,8.35,8.35,8.35,8.35,2303
1605630120,-8.0,2020-11-17 08:22:00,8.43,8.43,8.43,8.43,1011
1605630240,-8.0,2020-11-17 08:24:00,8.43,8.43,8.43,8.43,2000
1605630300,-8.0,2020-11-17 08:25:00,8.43,8.43,8.43,8.43,2051
1605631140,-8.0,2020-11-17 08:39:00,8.46,8.46,8.46,8.46,4200
1605635820,-8.0,2020-11-17 09:57:00,8.3935,8.3935,8.3935,8.3935,1100
1605644640,-8.0,2020-11-17 12:24:00,8.49,8.49,8.49,8.49,100
1605644700,-8.0,2020-11-17 12:25:00,8.5,8.5,8.5,8.5,300
1605644760,-8.0,2020-11-17 12:26:00,8.5,8.5,8.5,8.5,100
1605644820,-8.0,2020-11-17 12:27:00,8.5,8.5,8.5,8.5,300
1605644880,-8.0,2020-11-17 12:28:00,8.49,8.49,8.49,8.49,100
1605644940,-8.0,2020-11-17 12:29:00,8.49,8.49,8.49,8.49,300
1605645000,-8.0,2020-11-17 12:30:00,8.51,8.51,8.51,8.51,243
1605645060,-8.0,2020-11-17 12:31:00,8.5,8.5,8.5,8.5,100
1605645120,-8.0,2020-11-17 12:32:00,8.5,8.5,8.5,8.5,400
1605645180,-8.0,2020-11-17 12:33:00,8.5,8.5,8.5,8.5,200
1605645300,-8.0,2020-11-17 12:35:00,8.5,8.505,8.5,8.505,600
1605645420,-8.0,2020-11-17 12:37:00,8.51,8.51,8.51,8.51,195
1605645480,-8.0,2020-11-17 12:38:00,8.51,8.51,8.51,8.51,200
1605645540,-8.0,2020-11-17 12:39:00,8.51,8.51,8.51,8.51,200
1605645660,-8.0,2020-11-17 12:41:00,8.51,8.51,8.51,8.51,200
1605645720,-8.0,2020-11-17 12:42:00,8.51,8.51,8.51,8.51,310
1605645780,-8.0,2020-11-17 12:43:00,8.51,8.51,8.5,8.5,500
1605645840,-8.0,2020-11-17 12:44:00,8.5,8.51,8.5,8.51,200
1605645900,-8.0,2020-11-17 12:45:00,8.51,8.51,8.5,8.5,300
1605645960,-8.0,2020-11-17 12:46:00,8.51,8.51,8.51,8.51,100
1605646020,-8.0,2020-11-17 12:47:00,8.51,8.51,8.51,8.51,200
1605646080,-8.0,2020-11-17 12:48:00,8.51,8.51,8.5,8.5,400
1605646200,-8.0,2020-11-17 12:50:00,8.5,8.5,8.5,8.5,600
1605646260,-8.0,2020-11-17 12:51:00,8.49,8.49,8.49,8.49,400
1605646320,-8.0,2020-11-17 12:52:00,8.5,8.5,8.5,8.5,657
1605646380,-8.0,2020-11-17 12:53:00,8.51,8.51,8.51,8.51,100
1605646440,-8.0,2020-11-17 12:54:00,8.515,8.515,8.515,8.515,400
1605646500,-8.0,2020-11-17 12:55:00,8.515,8.515,8.515,8.515,300
1605646560,-8.0,2020-11-17 12:56:00,8.52,8.53,8.52,8.53,500
1605646620,-8.0,2020-11-17 12:57:00,8.53,8.53,8.53,8.53,500
1605646680,-8.0,2020-11-17 12:58:00,8.53,8.53,8.53,8.53,300
1605646740,-8.0,2020-11-17 12:59:00,8.53,8.53,8.53,8.53,1280
1605709800,-8.0,2020-11-18 06:30:00,8.54,8.54,8.54,8.54,1442
1605709860,-8.0,2020-11-18 06:31:00,8.53,8.53,8.53,8.53,100
1605710040,-8.0,2020-11-18 06:34:00,8.59,8.59,8.59,8.59,800
1605710340,-8.0,2020-11-18 06:39:00,8.56,8.56,8.55,8.55,800
1605710520,-8.0,2020-11-18 06:42:00,8.57,8.57,8.57,8.57,300
1605710820,-8.0,2020-11-18 06:47:00,8.56,8.56,8.55,8.55,600
1605710940,-8.0,2020-11-18 06:49:00,8.56,8.56,8.56,8.56,300
1605711240,-8.0,2020-11-18 06:54:00,8.57,8.57,8.56,8.56,700
1605711360,-8.0,2020-11-18 06:56:00,8.58,8.58,8.58,8.58,300
1605711600,-8.0,2020-11-18 07:00:00,8.59,8.595,8.59,8.595,500
1605711660,-8.0,2020-11-18 07:01:00,8.6,8.6,8.6,8.6,400
1605711780,-8.0,2020-11-18 07:03:00,8.61,8.61,8.61,8.61,400
1605711960,-8.0,2020-11-18 07:06:00,8.63,8.63,8.63,8.63,200
1605712020,-8.0,2020-11-18 07:07:00,8.63,8.63,8.63,8.63,100
1605712080,-8.0,2020-11-18 07:08:00,8.63,8.64,8.63,8.64,500
1605712200,-8.0,2020-11-18 07:10:00,8.64,8.64,8.64,8.64,100
1605712260,-8.0,2020-11-18 07:11:00,8.64,8.64,8.64,8.64,100
1605712380,-8.0,2020-11-18 07:13:00,8.63,8.63,8.63,8.63,100
1605712440,-8.0,2020-11-18 07:14:00,8.63,8.63,8.63,8.63,200
1605712500,-8.0,2020-11-18 07:15:00,8.63,8.63,8.62,8.62,200
1605712620,-8.0,2020-11-18 07:17:00,8.63,8.63,8.63,8.63,107
1605712860,-8.0,2020-11-18 07:21:00,8.61,8.61,8.61,8.61,500
1605713040,-8.0,2020-11-18 07:24:00,8.63,8.63,8.63,8.63,400
1605713100,-8.0,2020-11-18 07:25:00,8.635,8.635,8.635,8.635,100
1605713160,-8.0,2020-11-18 07:26:00,8.64,8.64,8.64,8.64,300
1605713220,-8.0,2020-11-18 07:27:00,8.65,8.65,8.65,8.65,100
1605713520,-8.0,2020-11-18 07:32:00,8.66,8.66,8.66,8.66,300
1605713580,-8.0,2020-11-18 07:33:00,8.66,8.66,8.66,8.66,305
1605713880,-8.0,2020-11-18 07:38:00,8.67,8.67,8.66,8.67,700
1605714060,-8.0,2020-11-18 07:41:00,8.68,8.68,8.68,8.68,100
1605714420,-8.0,2020-11-18 07:47:00,8.7,8.7,8.7,8.7,400
1605714480,-8.0,2020-11-18 07:48:00,8.71,8.71,8.71,8.71,200
1605714660,-8.0,2020-11-18 07:51:00,8.69,8.69,8.69,8.69,200
1605714960,-8.0,2020-11-18 07:56:00,8.7,8.7,8.7,8.7,300
1605715260,-8.0,2020-11-18 08:01:00,8.69,8.69,8.69,8.69,100
1605715320,-8.0,2020-11-18 08:02:00,8.69,8.7,8.69,8.7,500
1605715620,-8.0,2020-11-18 08:07:00,8.68,8.68,8.68,8.68,300
1605715740,-8.0,2020-11-18 08:09:00,8.68,8.68,8.68,8.68,100
1605716040,-8.0,2020-11-18 08:14:00,8.69,8.69,8.69,8.69,200
1605716160,-8.0,2020-11-18 08:16:00,8.69,8.69,8.69,8.69,100
1605716340,-8.0,2020-11-18 08:19:00,8.7,8.7,8.7,8.7,400
1605716880,-8.0,2020-11-18 08:28:00,8.71,8.71,8.71,8.71,100
1605716940,-8.0,2020-11-18 08:29:00,8.72,8.72,8.72,8.72,172
1605718140,-8.0,2020-11-18 08:49:00,8.7881,8.7881,8.7881,8.7881,469
1605727320,-8.0,2020-11-18 11:22:00,8.7,8.7,8.7,8.7,1000
1605727440,-8.0,2020-11-18 11:24:00,8.68,8.68,8.68,8.68,1000
1605733140,-8.0,2020-11-18 12:59:00,8.495,8.495,8.495,8.495,500
1605796680,-8.0,2020-11-19 06:38:00,8.49,8.49,8.49,8.49,200
1605796740,-8.0,2020-11-19 06:39:00,8.505,8.51,8.505,8.51,286
1605796920,-8.0,2020-11-19 06:42:00,8.52,8.52,8.52,8.52,100
1605797160,-8.0,2020-11-19 06:46:00,8.54,8.54,8.54,8.54,300
1605797220,-8.0,2020-11-19 06:47:00,8.55,8.56,8.55,8.56,300
1605797460,-8.0,2020-11-19 06:51:00,8.58,8.58,8.58,8.58,100
1605797520,-8.0,2020-11-19 06:52:00,8.59,8.59,8.59,8.59,100
1605797880,-8.0,2020-11-19 06:58:00,8.61,8.615,8.61,8.615,400
1605797940,-8.0,2020-11-19 06:59:00,8.62,8.62,8.62,8.62,300
1605798060,-8.0,2020-11-19 07:01:00,8.63,8.63,8.63,8.63,100
1605798120,-8.0,2020-11-19 07:02:00,8.59,8.59,8.59,8.59,100
1605798300,-8.0,2020-11-19 07:05:00,8.56,8.56,8.56,8.56,400
1605798480,-8.0,2020-11-19 07:08:00,8.56,8.565,8.56,8.565,200
1605798660,-8.0,2020-11-19 07:11:00,8.565,8.565,8.565,8.565,100
1605798900,-8.0,2020-11-19 07:15:00,8.55,8.55,8.54,8.54,400
1605799080,-8.0,2020-11-19 07:18:00,8.53,8.53,8.53,8.53,100
1605799140,-8.0,2020-11-19 07:19:00,8.53,8.53,8.53,8.53,100
1605799320,-8.0,2020-11-19 07:22:00,8.53,8.53,8.53,8.53,200
1605799380,-8.0,2020-11-19 07:23:00,8.53,8.53,8.53,8.53,100
1605799440,-8.0,2020-11-19 07:24:00,8.52,8.52,8.52,8.52,100
1605799620,-8.0,2020-11-19 07:27:00,8.49,8.49,8.49,8.49,200
1605799860,-8.0,2020-11-19 07:31:00,8.46,8.46,8.46,8.46,400
1605800100,-8.0,2020-11-19 07:35:00,8.48,8.49,8.48,8.49,400
1605800460,-8.0,2020-11-19 07:41:00,8.46,8.46,8.46,8.46,100
1605800520,-8.0,2020-11-19 07:42:00,8.48,8.48,8.48,8.48,100
1605800760,-8.0,2020-11-19 07:46:00,8.52,8.52,8.52,8.52,200
1605800820,-8.0,2020-11-19 07:47:00,8.52,8.53,8.52,8.53,200
1605801300,-8.0,2020-11-19 07:55:00,8.535,8.535,8.535,8.535,100
1605801660,-8.0,2020-11-19 08:01:00,8.49,8.49,8.49,8.49,300
1605801780,-8.0,2020-11-19 08:03:00,8.51,8.51,8.51,8.51,100
1605801900,-8.0,2020-11-19 08:05:00,8.52,8.52,8.52,8.52,100
1605802080,-8.0,2020-11-19 08:08:00,8.55,8.55,8.55,8.55,100
1605802200,-8.0,2020-11-19 08:10:00,8.5302,8.5302,8.53,8.53,5028
1605802560,-8.0,2020-11-19 08:16:00,8.5,8.5,8.5,8.5,200
1605802620,-8.0,2020-11-19 08:17:00,8.5,8.5,8.5,8.5,100
1605802800,-8.0,2020-11-19 08:20:00,8.47,8.47,8.47,8.47,100
1605803040,-8.0,2020-11-19 08:24:00,8.49,8.49,8.49,8.49,200
1605803520,-8.0,2020-11-19 08:32:00,8.48,8.48,8.48,8.48,100
1605803880,-8.0,2020-11-19 08:38:00,8.49,8.49,8.49,8.49,100
1605804060,-8.0,2020-11-19 08:41:00,8.49,8.49,8.49,8.49,100
1605804240,-8.0,2020-11-19 08:44:00,8.5,8.5,8.5,8.5,100
1605804480,-8.0,2020-11-19 08:48:00,8.5,8.5,8.5,8.5,100
1605804720,-8.0,2020-11-19 08:52:00,8.48,8.48,8.48,8.48,100
1605804780,-8.0,2020-11-19 08:53:00,8.48,8.48,8.48,8.48,100
1605804900,-8.0,2020-11-19 08:55:00,8.49,8.49,8.49,8.49,100
1605805080,-8.0,2020-11-19 08:58:00,8.495,8.495,8.495,8.495,100
1605806160,-8.0,2020-11-19 09:16:00,8.5188,8.5188,8.5188,8.5188,425
1605806400,-8.0,2020-11-19 09:20:00,8.515,8.515,8.515,8.515,601
1605806700,-8.0,2020-11-19 09:25:00,8.51,8.5101,8.51,8.5101,775
1605806940,-8.0,2020-11-19 09:29:00,8.52,8.52,8.5125,8.5125,775
1605812160,-8.0,2020-11-19 10:56:00,8.5875,8.5875,8.5875,8.5875,130
1605812940,-8.0,2020-11-19 11:09:00,8.62,8.62,8.62,8.62,591
1605813600,-8.0,2020-11-19 11:20:00,8.63,8.63,8.63,8.63,1000
1605814680,-8.0,2020-11-19 11:38:00,8.64,8.64,8.64,8.64,243
1605814740,-8.0,2020-11-19 11:39:00,8.66,8.66,8.66,8.66,1000
1605816540,-8.0,2020-11-19 12:09:00,8.71,8.71,8.71,8.71,1000
1605816900,-8.0,2020-11-19 12:15:00,8.74,8.74,8.74,8.74,1000
1605816960,-8.0,2020-11-19 12:16:00,8.74,8.74,8.74,8.74,1000
1605817200,-8.0,2020-11-19 12:20:00,8.72,8.72,8.72,8.72,592
1605817380,-8.0,2020-11-19 12:23:00,8.75,8.76,8.75,8.76,6022
1605817740,-8.0,2020-11-19 12:29:00,8.74,8.74,8.74,8.74,172
1605817920,-8.0,2020-11-19 12:32:00,8.75,8.75,8.75,8.75,769
1605818460,-8.0,2020-11-19 12:41:00,8.74,8.74,8.73,8.73,1148
1605819360,-8.0,2020-11-19 12:56:00,8.78,8.78,8.78,8.78,124
1605883080,-8.0,2020-11-20 06:38:00,8.74,8.74,8.74,8.74,148
1605883440,-8.0,2020-11-20 06:44:00,8.74,8.74,8.74,8.74,156
1605884100,-8.0,2020-11-20 06:55:00,8.71,8.71,8.71,8.71,316
1605884460,-8.0,2020-11-20 07:01:00,8.755,8.755,8.755,8.755,145
1605884520,-8.0,2020-11-20 07:02:00,8.755,8.76,8.755,8.76,1847
1605884580,-8.0,2020-11-20 07:03:00,8.76,8.76,8.76,8.76,400
1605884640,-8.0,2020-11-20 07:04:00,8.76,8.76,8.76,8.76,104
1605884760,-8.0,2020-11-20 07:06:00,8.77,8.77,8.77,8.77,474
1605884880,-8.0,2020-11-20 07:08:00,8.775,8.775,8.775,8.775,5000
1605884940,-8.0,2020-11-20 07:09:00,8.775,8.775,8.76,8.775,19100
1605885000,-8.0,2020-11-20 07:10:00,8.775,8.775,8.775,8.775,1000
1605885060,-8.0,2020-11-20 07:11:00,8.77,8.775,8.77,8.775,8000
1605885120,-8.0,2020-11-20 07:12:00,8.77,8.77,8.77,8.77,1045
1605885360,-8.0,2020-11-20 07:16:00,8.71,8.71,8.71,8.71,351
1605885420,-8.0,2020-11-20 07:17:00,8.7,8.7,8.7,8.7,100
1605885600,-8.0,2020-11-20 07:20:00,8.7,8.7,8.7,8.7,100
1605885660,-8.0,2020-11-20 07:21:00,8.715,8.715,8.715,8.715,210
1605885720,-8.0,2020-11-20 07:22:00,8.71,8.71,8.71,8.71,148
1605885780,-8.0,2020-11-20 07:23:00,8.715,8.72,8.715,8.72,1948
1605885840,-8.0,2020-11-20 07:24:00,8.73,8.73,8.725,8.725,500
1605885900,-8.0,2020-11-20 07:25:00,8.725,8.74,8.725,8.74,844
1605886200,-8.0,2020-11-20 07:30:00,8.76,8.76,8.76,8.76,148
1605886260,-8.0,2020-11-20 07:31:00,8.76,8.76,8.75,8.75,2300
1605886380,-8.0,2020-11-20 07:33:00,8.74,8.74,8.74,8.74,100
1605886500,-8.0,2020-11-20 07:35:00,8.745,8.75,8.745,8.745,4057
1605886560,-8.0,2020-11-20 07:36:00,8.745,8.75,8.745,8.75,700
1605886620,-8.0,2020-11-20 07:37:00,8.755,8.755,8.755,8.755,400
1605886680,-8.0,2020-11-20 07:38:00,8.755,8.755,8.755,8.755,447
1605886800,-8.0,2020-11-20 07:40:00,8.755,8.755,8.755,8.755,200
1605886860,-8.0,2020-11-20 07:41:00,8.755,8.755,8.755,8.755,600
1605886980,-8.0,2020-11-20 07:43:00,8.74,8.74,8.74,8.74,100
1605887040,-8.0,2020-11-20 07:44:00,8.745,8.755,8.745,8.755,1292
1605887100,-8.0,2020-11-20 07:45:00,8.755,8.755,8.755,8.755,546
1605887340,-8.0,2020-11-20 07:49:00,8.74,8.74,8.74,8.74,100
1605887520,-8.0,2020-11-20 07:52:00,8.755,8.755,8.755,8.755,553
1605887580,-8.0,2020-11-20 07:53:00,8.755,8.755,8.755,8.755,600
1605887640,-8.0,2020-11-20 07:54:00,8.755,8.755,8.755,8.755,200
1605887760,-8.0,2020-11-20 07:56:00,8.755,8.755,8.755,8.755,200
1605887820,-8.0,2020-11-20 07:57:00,8.755,8.755,8.755,8.755,600
1605887880,-8.0,2020-11-20 07:58:00,8.76,8.76,8.76,8.76,1886
1605887940,-8.0,2020-11-20 07:59:00,8.77,8.78,8.77,8.77,15354
1605888060,-8.0,2020-11-20 08:01:00,8.77,8.77,8.77,8.77,100
1605888360,-8.0,2020-11-20 08:06:00,8.78,8.78,8.78,8.78,100
1605888600,-8.0,2020-11-20 08:10:00,8.76,8.76,8.75,8.75,3600
1605888840,-8.0,2020-11-20 08:14:00,8.755,8.755,8.755,8.755,700
1605888900,-8.0,2020-11-20 08:15:00,8.755,8.755,8.74,8.755,3919
1605889320,-8.0,2020-11-20 08:22:00,8.73,8.73,8.73,8.73,1600
1605889800,-8.0,2020-11-20 08:30:00,8.71,8.71,8.7,8.7,1600
1605890100,-8.0,2020-11-20 08:35:00,8.715,8.715,8.71,8.71,1420
1605890340,-8.0,2020-11-20 08:39:00,8.715,8.72,8.715,8.72,1000
1605890460,-8.0,2020-11-20 08:41:00,8.72,8.72,8.72,8.72,700
1605890940,-8.0,2020-11-20 08:49:00,8.71,8.71,8.7,8.7,1500
1605891420,-8.0,2020-11-20 08:57:00,8.715,8.715,8.715,8.715,800
1605891480,-8.0,2020-11-20 08:58:00,8.7,8.7,8.7,8.7,1300
1605891660,-8.0,2020-11-20 09:01:00,8.695,8.695,8.69,8.69,500
1605892860,-8.0,2020-11-20 09:21:00,8.68,8.68,8.68,8.68,100
1605893340,-8.0,2020-11-20 09:29:00,8.65,8.65,8.65,8.65,3700
1605893400,-8.0,2020-11-20 09:30:00,8.67,8.67,8.67,8.67,100
1605893460,-8.0,2020-11-20 09:31:00,8.66,8.66,8.66,8.66,700
1605893760,-8.0,2020-11-20 09:36:00,8.66,8.66,8.66,8.66,1600
1605893880,-8.0,2020-11-20 09:38:00,8.66,8.66,8.66,8.66,200
1605894060,-8.0,2020-11-20 09:41:00,8.67,8.67,8.67,8.67,1000
1605894120,-8.0,2020-11-20 09:42:00,8.67,8.67,8.67,8.67,200
1605894180,-8.0,2020-11-20 09:43:00,8.675,8.685,8.675,8.685,1900
1605894240,-8.0,2020-11-20 09:44:00,8.685,8.685,8.685,8.685,200
1605894300,-8.0,2020-11-20 09:45:00,8.68,8.68,8.68,8.68,200
1605894360,-8.0,2020-11-20 09:46:00,8.68,8.68,8.67,8.67,200
1605894600,-8.0,2020-11-20 09:50:00,8.67,8.67,8.67,8.67,900
1605894660,-8.0,2020-11-20 09:51:00,8.67,8.67,8.67,8.67,100
1605894720,-8.0,2020-11-20 09:52:00,8.67,8.67,8.66,8.66,1200
1605895020,-8.0,2020-11-20 09:57:00,8.67,8.67,8.67,8.67,100
1605895080,-8.0,2020-11-20 09:58:00,8.67,8.67,8.67,8.67,300
1605895140,-8.0,2020-11-20 09:59:00,8.67,8.67,8.67,8.67,300
1605895200,-8.0,2020-11-20 10:00:00,8.67,8.68,8.67,8.675,2500
1605895260,-8.0,2020-11-20 10:01:00,8.68,8.695,8.68,8.695,700
1605895320,-8.0,2020-11-20 10:02:00,8.695,8.7,8.695,8.7,400
1605895380,-8.0,2020-11-20 10:03:00,8.705,8.705,8.705,8.705,300
1605895440,-8.0,2020-11-20 10:04:00,8.705,8.705,8.705,8.705,400
1605895500,-8.0,2020-11-20 10:05:00,8.705,8.705,8.705,8.705,200
1605895560,-8.0,2020-11-20 10:06:00,8.705,8.705,8.705,8.705,300
1605895620,-8.0,2020-11-20 10:07:00,8.705,8.705,8.705,8.705,300
1605895680,-8.0,2020-11-20 10:08:00,8.705,8.705,8.705,8.705,400
1605895740,-8.0,2020-11-20 10:09:00,8.7,8.7,8.7,8.7,200
1605895800,-8.0,2020-11-20 10:10:00,8.7,8.7,8.7,8.7,100
1605895920,-8.0,2020-11-20 10:12:00,8.7,8.7,8.7,8.7,700
1605895980,-8.0,2020-11-20 10:13:00,8.7,8.705,8.7,8.705,500
1605896040,-8.0,2020-11-20 10:14:00,8.705,8.705,8.705,8.705,500
1605896100,-8.0,2020-11-20 10:15:00,8.705,8.72,8.705,8.72,900
1605896160,-8.0,2020-11-20 10:16:00,8.725,8.725,8.725,8.725,200
1605896340,-8.0,2020-11-20 10:19:00,8.7327,8.7327,8.71,8.71,303
1605896760,-8.0,2020-11-20 10:26:00,8.71,8.71,8.7,8.7,1600
1605896820,-8.0,2020-11-20 10:27:00,8.7,8.7001,8.7,8.7,5000
1605897180,-8.0,2020-11-20 10:33:00,8.715,8.72,8.715,8.72,1700
1605897240,-8.0,2020-11-20 10:34:00,8.72,8.72,8.715,8.715,300
1605897300,-8.0,2020-11-20 10:35:00,8.715,8.715,8.715,8.715,100
1605897360,-8.0,2020-11-20 10:36:00,8.71,8.71,8.71,8.71,1300
1605897600,-8.0,2020-11-20 10:40:00,8.715,8.715,8.715,8.715,1500
1605897720,-8.0,2020-11-20 10:42:00,8.715,8.715,8.715,8.715,700
1605898140,-8.0,2020-11-20 10:49:00,8.715,8.72,8.715,8.72,4900
1605898260,-8.0,2020-11-20 10:51:00,8.73,8.73,8.73,8.73,100
1605898440,-8.0,2020-11-20 10:54:00,8.73,8.73,8.73,8.73,100
1605898500,-8.0,2020-11-20 10:55:00,8.72,8.72,8.72,8.72,600
1605898800,-8.0,2020-11-20 11:00:00,8.72,8.72,8.72,8.72,1200
1605898860,-8.0,2020-11-20 11:01:00,8.72,8.72,8.72,8.72,300
1605899100,-8.0,2020-11-20 11:05:00,8.71,8.71,8.71,8.71,300
1605899220,-8.0,2020-11-20 11:07:00,8.71,8.71,8.71,8.71,1200
1605899280,-8.0,2020-11-20 11:08:00,8.71,8.71,8.71,8.71,300
1605899460,-8.0,2020-11-20 11:11:00,8.71,8.71,8.7,8.71,1000
1605899760,-8.0,2020-11-20 11:16:00,8.7,8.7,8.69,8.69,1700
1605899880,-8.0,2020-11-20 11:18:00,8.71,8.71,8.71,8.71,100
1605900120,-8.0,2020-11-20 11:22:00,8.71,8.71,8.71,8.71,700
1605900180,-8.0,2020-11-20 11:23:00,8.71,8.71,8.71,8.71,100
1605900300,-8.0,2020-11-20 11:25:00,8.72,8.72,8.72,8.72,500
1605900360,-8.0,2020-11-20 11:26:00,8.72,8.72,8.72,8.72,100
1605900540,-8.0,2020-11-20 11:29:00,8.73,8.73,8.73,8.73,1600
1605900660,-8.0,2020-11-20 11:31:00,8.735,8.735,8.73,8.73,882
1605900720,-8.0,2020-11-20 11:32:00,8.73,8.74,8.73,8.74,400
1605900780,-8.0,2020-11-20 11:33:00,8.73,8.735,8.73,8.735,200
1605900840,-8.0,2020-11-20 11:34:00,8.735,8.74,8.735,8.74,8189
1605900900,-8.0,2020-11-20 11:35:00,8.74,8.74,8.74,8.74,200
1605900960,-8.0,2020-11-20 11:36:00,8.74,8.74,8.74,8.74,200
1605901020,-8.0,2020-11-20 11:37:00,8.74,8.74,8.74,8.74,200
1605901080,-8.0,2020-11-20 11:38:00,8.74,8.74,8.74,8.74,100
1605901140,-8.0,2020-11-20 11:39:00,8.74,8.74,8.74,8.74,200
1605901200,-8.0,2020-11-20 11:40:00,8.73,8.73,8.73,8.73,500
1605901260,-8.0,2020-11-20 11:41:00,8.735,8.735,8.735,8.735,100
1605901320,-8.0,2020-11-20 11:42:00,8.735,8.735,8.735,8.735,600
1605901440,-8.0,2020-11-20 11:44:00,8.73,8.73,8.73,8.73,400
1605901500,-8.0,2020-11-20 11:45:00,8.73,8.73,8.72,8.72,700
1605901620,-8.0,2020-11-20 11:47:00,8.73,8.73,8.73,8.73,100
1605901680,-8.0,2020-11-20 11:48:00,8.73,8.73,8.73,8.73,1200
1605901740,-8.0,2020-11-20 11:49:00,8.73,8.73,8.73,8.73,100
1605901860,-8.0,2020-11-20 11:51:00,8.72,8.72,8.72,8.72,1300
1605901920,-8.0,2020-11-20 11:52:00,8.725,8.725,8.725,8.725,200
1605901980,-8.0,2020-11-20 11:53:00,8.725,8.725,8.72,8.72,700
1605902220,-8.0,2020-11-20 11:57:00,8.71,8.71,8.71,8.71,1100
1605902340,-8.0,2020-11-20 11:59:00,8.72,8.725,8.72,8.725,1000
1605902460,-8.0,2020-11-20 12:01:00,8.725,8.725,8.72,8.72,300
1605902580,-8.0,2020-11-20 12:03:00,8.71,8.71,8.71,8.71,600
1605902700,-8.0,2020-11-20 12:05:00,8.71,8.71,8.71,8.71,500
1605902760,-8.0,2020-11-20 12:06:00,8.715,8.715,8.715,8.715,100
1605902880,-8.0,2020-11-20 12:08:00,8.7,8.7,8.7,8.7,800
1605904080,-8.0,2020-11-20 12:28:00,8.66,8.66,8.66,8.66,100
1605904140,-8.0,2020-11-20 12:29:00,8.67,8.67,8.66,8.66,700
1605904200,-8.0,2020-11-20 12:30:00,8.67,8.67,8.67,8.67,700
1605904260,-8.0,2020-11-20 12:31:00,8.67,8.67,8.67,8.67,500
1605904320,-8.0,2020-11-20 12:32:00,8.675,8.675,8.675,8.675,600
1605904380,-8.0,2020-11-20 12:33:00,8.67,8.67,8.67,8.67,600
1605904440,-8.0,2020-11-20 12:34:00,8.675,8.675,8.675,8.675,400
1605904500,-8.0,2020-11-20 12:35:00,8.675,8.675,8.675,8.675,600
1605904560,-8.0,2020-11-20 12:36:00,8.675,8.675,8.675,8.675,600
1605904620,-8.0,2020-11-20 12:37:00,8.675,8.675,8.675,8.675,700
1605904680,-8.0,2020-11-20 12:38:00,8.675,8.675,8.675,8.675,500
1605904740,-8.0,2020-11-20 12:39:00,8.67,8.67,8.67,8.67,500
1605904800,-8.0,2020-11-20 12:40:00,8.67,8.67,8.67,8.67,400
1605904860,-8.0,2020-11-20 12:41:00,8.67,8.67,8.67,8.67,700
1605904920,-8.0,2020-11-20 12:42:00,8.67,8.675,8.67,8.675,800
1605904980,-8.0,2020-11-20 12:43:00,8.675,8.675,8.675,8.675,700
1605905040,-8.0,2020-11-20 12:44:00,8.675,8.675,8.675,8.675,300
1605905100,-8.0,2020-11-20 12:45:00,8.675,8.675,8.675,8.675,800
1605905160,-8.0,2020-11-20 12:46:00,8.675,8.675,8.675,8.675,500
1605905220,-8.0,2020-11-20 12:47:00,8.675,8.675,8.675,8.675,300
1605905280,-8.0,2020-11-20 12:48:00,8.675,8.675,8.67,8.67,1210
1605905340,-8.0,2020-11-20 12:49:00,8.67,8.675,8.67,8.675,1006
1605905400,-8.0,2020-11-20 12:50:00,8.66,8.665,8.66,8.665,1600
1605905520,-8.0,2020-11-20 12:52:00,8.66,8.665,8.66,8.665,1300
1605905580,-8.0,2020-11-20 12:53:00,8.65,8.65,8.65,8.65,1500
1605905640,-8.0,2020-11-20 12:54:00,8.65,8.65,8.65,8.65,500
1605905700,-8.0,2020-11-20 12:55:00,8.64,8.64,8.64,8.64,1400
1605905760,-8.0,2020-11-20 12:56:00,8.64,8.64,8.64,8.64,1500
1605905880,-8.0,2020-11-20 12:58:00,8.64,8.64,8.64,8.64,1400
1605905940,-8.0,2020-11-20 12:59:00,8.64,8.64,8.64,8.64,3600
1606141740,-8.0,2020-11-23 06:29:00,8.81,8.81,8.81,8.81,100
1606141800,-8.0,2020-11-23 06:30:00,8.85,8.85,8.85,8.85,2004
1606152120,-8.0,2020-11-23 09:22:00,9.04,9.04,9.03,9.03,592
